,x,y,z,t,u_x,u_y,u_z
651,3.5,-24.5,0.0797079,0.4998000799680128,-0.0972004,-13.2689,0.596265
868,-7.27596e-11,-22.5,-0.156689,0.4998000799680128,-0.130646,-12.8447,0.655867
3174,5.0,-2.0,-0.166361,0.4998000799680128,-0.436463,-8.28045,0.536176
1238,-11.0,-19.0,-0.409043,0.4998000799680128,0.177583,-13.6478,0.75619
3569,6.5,1.5,-0.18166,0.4998000799680128,0.0459648,-7.70665,0.398227
362,-1.0,-27.0,0.0847297,0.4998000799680128,-0.0127693,-13.8042,0.496488
1087,-2.5,-20.5,-0.262611,0.4998000799680128,-0.142023,-12.4976,0.685164
6061,-7.5,24.0,0.214564,0.4998000799680128,0.128702,-1.17283,-0.217901
1999,5.5,-12.5,-0.141763,0.4998000799680128,-0.730358,-10.7989,0.698151
5163,-8.5,16.0,0.286076,0.4998000799680128,0.453471,-2.3794,-0.175437
6113,-9.5,24.5,0.27667,0.4998000799680128,0.136764,-1.00551,-0.246725
3283,3.5,-1.0,-0.167924,0.4998000799680128,-0.227659,-7.66713,0.448612
373,4.5,-27.0,0.339774,0.4998000799680128,-0.0426741,-13.8132,0.472426
1473,-5.5,-17.0,-0.367307,0.4998000799680128,-0.163472,-12.122,0.711666
5875,11.5,22.0,-0.0512889,0.4998000799680128,-0.0618861,-0.930495,0.170622
1585,-5.5,-16.0,-0.377494,0.4998000799680128,-0.243062,-11.9341,0.701174
2844,8.0,-5.0,-0.157743,0.4998000799680128,-0.868355,-9.65311,0.706848
5494,-11.0,19.0,0.409723,0.4998000799680128,0.345028,-1.82468,-0.287792
2264,-2.0,-10.0,-0.289602,0.4998000799680128,-0.68739,-9.71993,0.544548
6574,-3.0,28.5,-0.0374772,0.4998000799680128,0.0287285,-0.531201,-0.113587
2851,11.5,-5.0,-0.147012,0.4998000799680128,-0.993111,-10.2368,0.825428
5618,-5.0,20.0,0.175647,0.4998000799680128,0.219977,-1.91121,-0.188396
6370,7.0,26.5,-0.0724237,0.4998000799680128,-0.0323174,-0.671377,0.00332002
5702,9.0,20.5,-0.0718987,0.4998000799680128,-0.0509235,-1.3479,0.165258
873,2.5,-22.5,-0.060251,0.4998000799680128,-0.159455,-12.8341,0.658872
2956,8.0,-4.0,-0.163967,0.4998000799680128,-0.823964,-9.48115,0.688073
33,2.5,-30.0,0.675734,0.4998000799680128,0.0296678,-14.3789,0.261816
6673,-9.5,29.5,-0.00471017,0.4998000799680128,0.0581297,-0.359509,-0.121893
2721,2.5,-6.0,-0.195301,0.4998000799680128,-0.672682,-8.90949,0.53507
4790,1.0,12.5,-0.00625044,0.4998000799680128,0.400067,-3.64788,0.062706
1357,-7.5,-18.0,-0.379721,0.4998000799680128,-0.0312738,-12.7922,0.731634
5308,8.0,17.0,-0.0980026,0.4998000799680128,-0.0217152,-1.99285,0.214474
4825,-9.5,13.0,0.288949,0.4998000799680128,0.605774,-2.77474,-0.0908465
6267,11.5,25.5,0.0315866,0.4998000799680128,-0.0532824,-0.524571,0.0577088
5922,7.0,22.5,-0.0663032,0.4998000799680128,-0.0193311,-1.26989,0.0664103
6089,6.5,24.0,-0.0795051,0.4998000799680128,-0.0233284,-1.09744,0.0372968
4206,-11.0,7.5,0.185297,0.4998000799680128,0.846309,-3.43932,0.0205132
2780,4.0,-5.5,-0.181537,0.4998000799680128,-0.687189,-8.99173,0.559033
3171,3.5,-2.0,-0.170166,0.4998000799680128,-0.352114,-7.95826,0.478241
5625,-1.5,20.0,0.049641,0.4998000799680128,0.157377,-2.03239,-0.0909352
1826,3.0,-14.0,-0.189984,0.4998000799680128,-0.613873,-10.906,0.671618
5188,4.0,16.0,-0.0487169,0.4998000799680128,0.176476,-2.7336,0.0727116
6364,4.0,26.5,-0.0907674,0.4998000799680128,-0.0227448,-0.810084,-0.0336213
5965,0.5,23.0,-0.0371315,0.4998000799680128,0.0696697,-1.47976,-0.0832889
289,-9.5,-27.5,0.05827,0.4998000799680128,0.0976515,-14.288,0.439854
586,-1.0,-25.0,-0.0665932,0.4998000799680128,-0.0511428,-13.4105,0.58543
142,1.0,-29.0,0.429881,0.4998000799680128,0.0154674,-14.213,0.353703
5250,7.0,16.5,-0.0923102,0.4998000799680128,0.0236119,-2.27326,0.187803
4793,2.5,12.5,-0.037655,0.4998000799680128,0.374246,-3.66711,0.100668
1503,9.5,-17.0,0.0689419,0.4998000799680128,-0.559265,-11.9988,0.78055
4605,-7.5,11.0,0.186542,0.4998000799680128,0.675183,-3.2627,-0.0275998
5609,-9.5,20.0,0.364232,0.4998000799680128,0.275031,-1.69931,-0.253488
6072,-2.0,24.0,0.0159646,0.4998000799680128,0.0850775,-1.30218,-0.129156
308,0.0,-27.5,0.174222,0.4998000799680128,-0.00461899,-13.9115,0.471074
3315,-8.5,-0.5,-0.0763109,0.4998000799680128,0.475679,-4.7384,0.250749
6343,-6.5,26.5,0.0883534,0.4998000799680128,0.07678,-0.797321,-0.176422
1700,-4.0,-15.0,-0.355601,0.4998000799680128,-0.383532,-11.4399,0.672913
108,12.0,-29.5,1.04538,0.4998000799680128,-0.0484343,-14.4288,0.30476
253,0.5,-28.0,0.259517,0.4998000799680128,0.00048536,-14.0062,0.427007
4618,-1.0,11.0,0.0268342,0.4998000799680128,0.520543,-3.9307,0.0476601
4373,-11.5,9.0,0.245857,0.5197920831667333,0.845219,-3.47636,-0.0551819
580,-4.0,-25.0,-0.120548,0.5197920831667333,-0.0118379,-14.239,0.602871
5899,-4.5,22.5,0.132206,0.5197920831667333,0.139769,-1.60075,-0.195497
4771,-8.5,12.5,0.240671,0.5197920831667333,0.635455,-3.11149,-0.0800687
5114,-5.0,15.5,0.184647,0.5197920831667333,0.415826,-2.87626,-0.125918
5720,-10.0,21.0,0.376129,0.5197920831667333,0.251556,-1.59565,-0.29255
6288,-6.0,26.0,0.0928784,0.5197920831667333,0.091585,-0.951762,-0.188664
1775,5.5,-14.5,-0.116458,0.5197920831667333,-0.641637,-11.8063,0.722971
2289,10.5,-10.0,-0.0885092,0.5197920831667333,-0.940272,-11.3076,0.830133
537,2.5,-25.5,0.0978372,0.5197920831667333,-0.0681439,-14.1725,0.575854
1001,10.5,-21.5,0.275434,0.5197920831667333,-0.301562,-13.648,0.677953
5973,4.5,23.0,-0.079383,0.5197920831667333,0.011927,-1.48625,-0.00136163
809,-1.5,-23.0,-0.165969,0.5197920831667333,-0.0957442,-13.6587,0.669133
759,1.5,-23.5,-0.0639619,0.5197920831667333,-0.109336,-13.7301,0.643468
4719,-6.5,12.0,0.18579,0.5197920831667333,0.614753,-3.39319,-0.0439243
535,1.5,-25.5,0.0565308,0.5197920831667333,-0.0600751,-14.1775,0.577724
1326,5.0,-18.5,-0.0721185,0.5197920831667333,-0.387426,-12.6664,0.71724
294,-7.0,-27.5,0.0563631,0.5197920831667333,0.0738511,-14.8692,0.445607
5167,-6.5,16.0,0.226139,0.5197920831667333,0.431295,-2.67017,-0.15443
3673,2.5,2.5,-0.127321,0.5197920831667333,0.296092,-6.85438,0.335683
6598,9.0,28.5,0.00476368,0.5197920831667333,-0.0446157,-0.351788,-0.0234947
5594,11.0,19.5,-0.089109,0.5197920831667333,-0.105247,-1.32334,0.246472
5776,-10.0,21.5,0.371844,0.5197920831667333,0.212117,-1.50955,-0.291466
1842,11.0,-14.0,0.010292,0.5197920831667333,-0.77982,-12.0357,0.802246
6680,-6.0,29.5,-0.0654885,0.5197920831667333,0.0148122,-0.399265,-0.130858
2605,0.5,-7.0,-0.217604,0.5197920831667333,-0.684033,-9.39597,0.51719
1026,-5.0,-21.0,-0.293924,0.5197920831667333,-0.0497128,-13.5223,0.694775
6478,5.0,27.5,-0.0784402,0.5197920831667333,-0.031553,-0.632319,-0.0358653
886,9.0,-22.5,0.261353,0.5197920831667333,-0.230108,-13.7869,0.656971
6012,-4.0,23.5,0.0909441,0.5197920831667333,0.109948,-1.44213,-0.179795
3721,-1.5,3.0,-0.0777918,0.5197920831667333,0.44161,-6.15066,0.242454
4006,1.0,5.5,-0.0742558,0.5197920831667333,0.551244,-5.76052,0.209581
1649,-1.5,-15.5,-0.290911,0.5197920831667333,-0.429816,-11.8093,0.673772
1210,3.0,-19.5,-0.124584,0.5197920831667333,-0.299146,-12.8116,0.710215
2335,5.5,-9.5,-0.161237,0.5197920831667333,-0.837623,-10.6473,0.669908
3344,6.0,-0.5,-0.169658,0.5197920831667333,-0.292201,-8.49643,0.551268
2163,3.5,-11.0,-0.192822,0.5197920831667333,-0.758318,-10.811,0.652298
798,-7.0,-23.0,-0.238046,0.5197920831667333,0.0430395,-14.1255,0.655212
1479,-2.5,-17.0,-0.305189,0.5197920831667333,-0.299832,-12.2815,0.688103
6019,-0.5,23.5,-0.0131361,0.5197920831667333,0.0772902,-1.4929,-0.10781
651,3.5,-24.5,0.0797079,0.5197920831667333,-0.0977021,-13.9523,0.60479
868,-7.27596e-11,-22.5,-0.156689,0.5197920831667333,-0.128807,-13.5015,0.66684
3174,5.0,-2.0,-0.166361,0.5197920831667333,-0.444938,-8.69442,0.53785
1238,-11.0,-19.0,-0.409043,0.5197920831667333,0.208839,-14.3331,0.771078
3569,6.5,1.5,-0.18166,0.5197920831667333,0.0411094,-8.08216,0.393965
362,-1.0,-27.0,0.0847297,0.5197920831667333,-0.0106967,-14.5173,0.50627
1087,-2.5,-20.5,-0.262611,0.5197920831667333,-0.138157,-13.1321,0.694005
6061,-7.5,24.0,0.214564,0.5197920831667333,0.132624,-1.25063,-0.22972
1999,5.5,-12.5,-0.141763,0.5197920831667333,-0.73921,-11.3461,0.701682
5163,-8.5,16.0,0.286076,0.5197920831667333,0.465437,-2.53562,-0.185475
6113,-9.5,24.5,0.27667,0.5197920831667333,0.142234,-1.07372,-0.263196
3283,3.5,-1.0,-0.167924,0.5197920831667333,-0.231801,-8.06059,0.448076
373,4.5,-27.0,0.339774,0.5197920831667333,-0.0422874,-14.5283,0.482127
1473,-5.5,-17.0,-0.367307,0.5197920831667333,-0.153925,-12.7267,0.720691
5875,11.5,22.0,-0.0512889,0.5197920831667333,-0.0726425,-1.00847,0.170545
1585,-5.5,-16.0,-0.377494,0.5197920831667333,-0.235937,-12.5278,0.709832
2844,8.0,-5.0,-0.157743,0.5197920831667333,-0.888392,-10.1233,0.711899
5494,-11.0,19.0,0.409723,0.5197920831667333,0.356446,-1.94169,-0.302381
2264,-2.0,-10.0,-0.289602,0.5197920831667333,-0.69087,-10.2212,0.547177
6574,-3.0,28.5,-0.0374772,0.5197920831667333,0.0303146,-0.566842,-0.118877
2851,11.5,-5.0,-0.147012,0.5197920831667333,-1.02256,-10.7296,0.832669
5618,-5.0,20.0,0.175647,0.5197920831667333,0.225105,-2.03689,-0.198534
6370,7.0,26.5,-0.0724237,0.5197920831667333,-0.0371154,-0.722141,-0.000609495
5702,9.0,20.5,-0.0718987,0.5197920831667333,-0.0622601,-1.45246,0.163786
873,2.5,-22.5,-0.060251,0.5197920831667333,-0.160744,-13.4932,0.66648
2956,8.0,-4.0,-0.163967,0.5197920831667333,-0.845237,-9.94073,0.692766
33,2.5,-30.0,0.675734,0.5197920831667333,0.0329167,-15.1322,0.263082
6673,-9.5,29.5,-0.00471017,0.5197920831667333,0.0608173,-0.383834,-0.133054
2721,2.5,-6.0,-0.195301,0.5197920831667333,-0.679203,-9.36443,0.534574
4790,1.0,12.5,-0.00625044,0.5197920831667333,0.402435,-3.86991,0.0559608
1357,-7.5,-18.0,-0.379721,0.5197920831667333,-0.0151869,-13.4298,0.742546
5308,8.0,17.0,-0.0980026,0.5197920831667333,-0.0350877,-2.13893,0.214321
4825,-9.5,13.0,0.288949,0.5197920831667333,0.621482,-2.95551,-0.104648
6267,11.5,25.5,0.0315866,0.5197920831667333,-0.059447,-0.569381,0.0506738
5922,7.0,22.5,-0.0663032,0.5197920831667333,-0.0258257,-1.36348,0.0634146
6089,6.5,24.0,-0.0795051,0.5197920831667333,-0.0286101,-1.17783,0.0346627
4206,-11.0,7.5,0.185297,0.5197920831667333,0.869856,-3.67378,0.0126674
2780,4.0,-5.5,-0.181537,0.5197920831667333,-0.695166,-9.4463,0.560075
3171,3.5,-2.0,-0.170166,0.5197920831667333,-0.35699,-8.36538,0.478011
5625,-1.5,20.0,0.049641,0.5197920831667333,0.159584,-2.16427,-0.0996548
1826,3.0,-14.0,-0.189984,0.5197920831667333,-0.619707,-11.4609,0.676623
5188,4.0,16.0,-0.0487169,0.5197920831667333,0.173352,-2.90979,0.0675261
6364,4.0,26.5,-0.0907674,0.5197920831667333,-0.0253641,-0.86725,-0.0385916
5965,0.5,23.0,-0.0371315,0.5197920831667333,0.0691167,-1.57745,-0.0907525
289,-9.5,-27.5,0.05827,0.5197920831667333,0.106884,-15.03,0.44955
586,-1.0,-25.0,-0.0665932,0.5197920831667333,-0.0494004,-14.0992,0.595686
142,1.0,-29.0,0.429881,0.5197920831667333,0.0179608,-14.9538,0.363942
5250,7.0,16.5,-0.0923102,0.5197920831667333,0.0122125,-2.43296,0.187325
4793,2.5,12.5,-0.037655,0.5197920831667333,0.375202,-3.89035,0.0957832
1503,9.5,-17.0,0.0689419,0.5197920831667333,-0.570576,-12.6154,0.787253
4605,-7.5,11.0,0.186542,0.5197920831667333,0.689699,-3.47481,-0.0353245
5609,-9.5,20.0,0.364232,0.5197920831667333,0.283899,-1.81058,-0.268118
6072,-2.0,24.0,0.0159646,0.5197920831667333,0.0869076,-1.38768,-0.138882
308,0.0,-27.5,0.174222,0.5197920831667333,-0.00275986,-14.6315,0.483364
3315,-8.5,-0.5,-0.0763109,0.5197920831667333,0.499581,-5.05936,0.246433
6343,-6.5,26.5,0.0883534,0.5197920831667333,0.078884,-0.850538,-0.190145
1700,-4.0,-15.0,-0.355601,0.5197920831667333,-0.38091,-12.0133,0.680958
108,12.0,-29.5,1.04538,0.5197920831667333,-0.051854,-15.1866,0.314052
253,0.5,-28.0,0.259517,0.5197920831667333,0.00216267,-14.7329,0.438676
4618,-1.0,11.0,0.0268342,0.5197920831667333,0.525924,-4.16926,0.0414354
4373,-11.5,9.0,0.245857,0.5397840863654538,0.8687,-3.6956,-0.0623524
580,-4.0,-25.0,-0.120548,0.5397840863654538,-0.00663185,-14.929,0.614897
5899,-4.5,22.5,0.132206,0.5397840863654538,0.143667,-1.69968,-0.206197
4771,-8.5,12.5,0.240671,0.5397840863654538,0.650204,-3.3027,-0.0838753
5114,-5.0,15.5,0.184647,0.5397840863654538,0.423737,-3.0494,-0.132204
5720,-10.0,21.0,0.376129,0.5397840863654538,0.260996,-1.69444,-0.304225
6288,-6.0,26.0,0.0928784,0.5397840863654538,0.0950325,-1.01187,-0.198823
1775,5.5,-14.5,-0.116458,0.5397840863654538,-0.648953,-12.374,0.729544
2289,10.5,-10.0,-0.0885092,0.5397840863654538,-0.957337,-11.8413,0.8388
537,2.5,-25.5,0.0978372,0.5397840863654538,-0.0670842,-14.8629,0.588956
1001,10.5,-21.5,0.275434,0.5397840863654538,-0.308669,-14.3153,0.688839
5973,4.5,23.0,-0.079383,0.5397840863654538,0.00889375,-1.58274,-0.0046717
809,-1.5,-23.0,-0.165969,0.5397840863654538,-0.0929799,-14.3185,0.68052
759,1.5,-23.5,-0.0639619,0.5397840863654538,-0.108382,-14.3956,0.654698
4719,-6.5,12.0,0.18579,0.5397840863654538,0.627282,-3.59982,-0.0490113
535,1.5,-25.5,0.0565308,0.5397840863654538,-0.058594,-14.867,0.589398
1326,5.0,-18.5,-0.0721185,0.5397840863654538,-0.392158,-13.2784,0.723477
294,-7.0,-27.5,0.0563631,0.5397840863654538,0.0819394,-15.5969,0.457401
5167,-6.5,16.0,0.226139,0.5397840863654538,0.441497,-2.83305,-0.161516
3673,2.5,2.5,-0.127321,0.5397840863654538,0.297148,-7.20089,0.335852
6598,9.0,28.5,0.00476368,0.5397840863654538,-0.0478869,-0.379017,-0.0269905
5594,11.0,19.5,-0.089109,0.5397840863654538,-0.119504,-1.42522,0.24759
5776,-10.0,21.5,0.371844,0.5397840863654538,0.220318,-1.60309,-0.305276
1842,11.0,-14.0,0.010292,0.5397840863654538,-0.794171,-12.616,0.807687
6680,-6.0,29.5,-0.0654885,0.5397840863654538,0.015656,-0.425536,-0.136913
2605,0.5,-7.0,-0.217604,0.5397840863654538,-0.687799,-9.85848,0.517998
1026,-5.0,-21.0,-0.293924,0.5397840863654538,-0.0413014,-14.1699,0.705866
6478,5.0,27.5,-0.0784402,0.5397840863654538,-0.0341174,-0.674524,-0.0388758
886,9.0,-22.5,0.261353,0.5397840863654538,-0.235514,-14.4589,0.666275
6012,-4.0,23.5,0.0909441,0.5397840863654538,0.113535,-1.53242,-0.190544
3721,-1.5,3.0,-0.0777918,0.5397840863654538,0.447505,-6.48315,0.240917
4006,1.0,5.5,-0.0742558,0.5397840863654538,0.556365,-6.06709,0.207918
1649,-1.5,-15.5,-0.290911,0.5397840863654538,-0.430426,-12.3749,0.678004
1210,3.0,-19.5,-0.124584,0.5397840863654538,-0.301094,-13.4311,0.717935
2335,5.5,-9.5,-0.161237,0.5397840863654538,-0.847666,-11.1546,0.675332
3344,6.0,-0.5,-0.169658,0.5397840863654538,-0.300252,-8.89368,0.553312
2163,3.5,-11.0,-0.192822,0.5397840863654538,-0.764944,-11.3309,0.65416
798,-7.0,-23.0,-0.238046,0.5397840863654538,0.0547262,-14.8039,0.668886
1479,-2.5,-17.0,-0.305189,0.5397840863654538,-0.29883,-12.8689,0.694885
6019,-0.5,23.5,-0.0131361,0.5397840863654538,0.0786159,-1.58568,-0.113467
651,3.5,-24.5,0.0797079,0.5397840863654538,-0.0976972,-14.6308,0.613674
868,-7.27596e-11,-22.5,-0.156689,0.5397840863654538,-0.1278,-14.1546,0.675952
3174,5.0,-2.0,-0.166361,0.5397840863654538,-0.452978,-9.10659,0.540595
1238,-11.0,-19.0,-0.409043,0.5397840863654538,0.240178,-15.0122,0.787633
3569,6.5,1.5,-0.18166,0.5397840863654538,0.0364304,-8.4568,0.393076
362,-1.0,-27.0,0.0847297,0.5397840863654538,-0.00814356,-15.2246,0.51973
1087,-2.5,-20.5,-0.262611,0.5397840863654538,-0.133934,-13.7623,0.703796
6061,-7.5,24.0,0.214564,0.5397840863654538,0.13777,-1.32912,-0.239227
1999,5.5,-12.5,-0.141763,0.5397840863654538,-0.747208,-11.8898,0.707375
5163,-8.5,16.0,0.286076,0.5397840863654538,0.477849,-2.69164,-0.194762
6113,-9.5,24.5,0.27667,0.5397840863654538,0.148607,-1.14363,-0.274253
3283,3.5,-1.0,-0.167924,0.5397840863654538,-0.235146,-8.45389,0.448096
373,4.5,-27.0,0.339774,0.5397840863654538,-0.0417978,-15.2383,0.492179
1473,-5.5,-17.0,-0.367307,0.5397840863654538,-0.144631,-13.3279,0.729415
5875,11.5,22.0,-0.0512889,0.5397840863654538,-0.0830874,-1.08729,0.169304
1585,-5.5,-16.0,-0.377494,0.5397840863654538,-0.228319,-13.1178,0.718114
2844,8.0,-5.0,-0.157743,0.5397840863654538,-0.907459,-10.5915,0.71646
5494,-11.0,19.0,0.409723,0.5397840863654538,0.368636,-2.05802,-0.314956
2264,-2.0,-10.0,-0.289602,0.5397840863654538,-0.69317,-10.7202,0.550387
6574,-3.0,28.5,-0.0374772,0.5397840863654538,0.0317312,-0.602124,-0.125867
2851,11.5,-5.0,-0.147012,0.5397840863654538,-1.0511,-11.2187,0.838173
5618,-5.0,20.0,0.175647,0.5397840863654538,0.230745,-2.16212,-0.208553
6370,7.0,26.5,-0.0724237,0.5397840863654538,-0.040406,-0.773403,-0.00554899
5702,9.0,20.5,-0.0718987,0.5397840863654538,-0.0717437,-1.55668,0.160211
873,2.5,-22.5,-0.060251,0.5397840863654538,-0.161571,-14.1484,0.675768
2956,8.0,-4.0,-0.163967,0.5397840863654538,-0.865919,-10.3986,0.695356
33,2.5,-30.0,0.675734,0.5397840863654538,0.0353634,-15.8803,0.271902
6673,-9.5,29.5,-0.00471017,0.5397840863654538,0.0650147,-0.408969,-0.141118
2721,2.5,-6.0,-0.195301,0.5397840863654538,-0.685038,-9.81787,0.536877
4790,1.0,12.5,-0.00625044,0.5397840863654538,0.404979,-4.09096,0.0494848
1357,-7.5,-18.0,-0.379721,0.5397840863654538,0.00114824,-14.0633,0.754592
5308,8.0,17.0,-0.0980026,0.5397840863654538,-0.0474449,-2.28515,0.214502
4825,-9.5,13.0,0.288949,0.5397840863654538,0.636088,-3.13565,-0.106657
6267,11.5,25.5,0.0315866,0.5397840863654538,-0.0629208,-0.614804,0.0460637
5922,7.0,22.5,-0.0663032,0.5397840863654538,-0.0311929,-1.45784,0.0612837
6089,6.5,24.0,-0.0795051,0.5397840863654538,-0.0332109,-1.25849,0.0315016
4206,-11.0,7.5,0.185297,0.5397840863654538,0.894075,-3.90837,0.00787619
2780,4.0,-5.5,-0.181537,0.5397840863654538,-0.702953,-9.89884,0.560729
3171,3.5,-2.0,-0.170166,0.5397840863654538,-0.36198,-8.77147,0.478856
5625,-1.5,20.0,0.049641,0.5397840863654538,0.161765,-2.29477,-0.108214
1826,3.0,-14.0,-0.189984,0.5397840863654538,-0.624635,-12.0127,0.679505
5188,4.0,16.0,-0.0487169,0.5397840863654538,0.171893,-3.08548,0.0647987
6364,4.0,26.5,-0.0907674,0.5397840863654538,-0.0276947,-0.924021,-0.0437164
5965,0.5,23.0,-0.0371315,0.5397840863654538,0.0691818,-1.67549,-0.0984337
289,-9.5,-27.5,0.05827,0.5397840863654538,0.11666,-15.7674,0.461901
586,-1.0,-25.0,-0.0665932,0.5397840863654538,-0.0471615,-14.7821,0.607382
142,1.0,-29.0,0.429881,0.5397840863654538,0.0213949,-15.6879,0.376972
5250,7.0,16.5,-0.0923102,0.5397840863654538,0.00233687,-2.59232,0.188054
4793,2.5,12.5,-0.037655,0.5397840863654538,0.376271,-4.1124,0.0911338
1503,9.5,-17.0,0.0689419,0.5397840863654538,-0.580937,-13.228,0.796321
4605,-7.5,11.0,0.186542,0.5397840863654538,0.705542,-3.68739,-0.0411192
5609,-9.5,20.0,0.364232,0.5397840863654538,0.293545,-1.92198,-0.28076
6072,-2.0,24.0,0.0159646,0.5397840863654538,0.0889717,-1.4735,-0.147664
308,0.0,-27.5,0.174222,0.5397840863654538,0.000505506,-15.3456,0.496439
3315,-8.5,-0.5,-0.0763109,0.5397840863654538,0.523956,-5.37977,0.242694
6343,-6.5,26.5,0.0883534,0.5397840863654538,0.0828563,-0.904746,-0.201889
1700,-4.0,-15.0,-0.355601,0.5397840863654538,-0.378346,-12.5835,0.6866
108,12.0,-29.5,1.04538,0.5397840863654538,-0.0544395,-15.9405,0.321207
253,0.5,-28.0,0.259517,0.5397840863654538,0.00523602,-15.4536,0.451184
4618,-1.0,11.0,0.0268342,0.5397840863654538,0.53164,-4.40623,0.0367226
4373,-11.5,9.0,0.245857,0.5597760895641744,0.892673,-3.90934,-0.065271
580,-4.0,-25.0,-0.120548,0.5597760895641744,-0.0035016,-15.6271,0.631948
5899,-4.5,22.5,0.132206,0.5597760895641744,0.147183,-1.79444,-0.211708
4771,-8.5,12.5,0.240671,0.5597760895641744,0.665733,-3.48859,-0.0868917
5114,-5.0,15.5,0.184647,0.5597760895641744,0.432696,-3.21646,-0.135372
5720,-10.0,21.0,0.376129,0.5597760895641744,0.269772,-1.79115,-0.309793
6288,-6.0,26.0,0.0928784,0.5597760895641744,0.0978263,-1.06935,-0.205548
1775,5.5,-14.5,-0.116458,0.5597760895641744,-0.660783,-12.9484,0.73889
2289,10.5,-10.0,-0.0885092,0.5597760895641744,-0.979184,-12.3796,0.848271
537,2.5,-25.5,0.0978372,0.5597760895641744,-0.0672724,-15.5597,0.605623
1001,10.5,-21.5,0.275434,0.5597760895641744,-0.319034,-14.9852,0.698811
5973,4.5,23.0,-0.079383,0.5597760895641744,0.00540173,-1.67251,-0.00617371
809,-1.5,-23.0,-0.165969,0.5597760895641744,-0.0924007,-14.9882,0.69343
759,1.5,-23.5,-0.0639619,0.5597760895641744,-0.109128,-15.0704,0.669631
4719,-6.5,12.0,0.18579,0.5597760895641744,0.640973,-3.79998,-0.0518062
535,1.5,-25.5,0.0565308,0.5597760895641744,-0.0580939,-15.5634,0.605952
1326,5.0,-18.5,-0.0721185,0.5597760895641744,-0.399417,-13.8985,0.733474
294,-7.0,-27.5,0.0563631,0.5597760895641744,0.0878263,-16.3304,0.474725
5167,-6.5,16.0,0.226139,0.5597760895641744,0.451979,-2.99132,-0.164224
3673,2.5,2.5,-0.127321,0.5597760895641744,0.297545,-7.54709,0.337373
6598,9.0,28.5,0.00476368,0.5597760895641744,-0.0520715,-0.40497,-0.0266451
5594,11.0,19.5,-0.089109,0.5597760895641744,-0.134042,-1.52002,0.250765
5776,-10.0,21.5,0.371844,0.5597760895641744,0.227385,-1.69453,-0.309784
1842,11.0,-14.0,0.010292,0.5597760895641744,-0.813515,-13.1996,0.81546
6680,-6.0,29.5,-0.0654885,0.5597760895641744,0.0160663,-0.451423,-0.141087
2605,0.5,-7.0,-0.217604,0.5597760895641744,-0.695445,-10.3258,0.523068
1026,-5.0,-21.0,-0.293924,0.5597760895641744,-0.0360284,-14.8295,0.720956
6478,5.0,27.5,-0.0784402,0.5597760895641744,-0.0369267,-0.716283,-0.0389619
886,9.0,-22.5,0.261353,0.5597760895641744,-0.243645,-15.135,0.676364
6012,-4.0,23.5,0.0909441,0.5597760895641744,0.115803,-1.61897,-0.193356
3721,-1.5,3.0,-0.0777918,0.5597760895641744,0.453999,-6.80968,0.241191
4006,1.0,5.5,-0.0742558,0.5597760895641744,0.561356,-6.3685,0.210756
1649,-1.5,-15.5,-0.290911,0.5597760895641744,-0.435063,-12.9531,0.687468
1210,3.0,-19.5,-0.124584,0.5597760895641744,-0.305803,-14.0596,0.730074
2335,5.5,-9.5,-0.161237,0.5597760895641744,-0.862776,-11.668,0.682262
3344,6.0,-0.5,-0.169658,0.5597760895641744,-0.310547,-9.29801,0.559051
2163,3.5,-11.0,-0.192822,0.5597760895641744,-0.776389,-11.858,0.662282
798,-7.0,-23.0,-0.238046,0.5597760895641744,0.0637258,-15.4927,0.685157
1479,-2.5,-17.0,-0.305189,0.5597760895641744,-0.299906,-13.4685,0.705861
6019,-0.5,23.5,-0.0131361,0.5597760895641744,0.0790354,-1.67386,-0.116332
651,3.5,-24.5,0.0797079,0.5597760895641744,-0.0993341,-15.3165,0.628309
868,-7.27596e-11,-22.5,-0.156689,0.5597760895641744,-0.128314,-14.8173,0.690266
3174,5.0,-2.0,-0.166361,0.5597760895641744,-0.464107,-9.52535,0.54665
1238,-11.0,-19.0,-0.409043,0.5597760895641744,0.265732,-15.7016,0.805477
3569,6.5,1.5,-0.18166,0.5597760895641744,0.0291962,-8.8385,0.396794
362,-1.0,-27.0,0.0847297,0.5597760895641744,-0.00658362,-15.9387,0.537972
